  0, 193330 , 404500 
  1, 214200 , 404500 
  2, 193330 , 413000 
  3, 214200 , 413000 
  4, 193330 , 421500 
  5, 214200 , 421500 
  6, 172460 , 430000 
  7, 193330 , 430000 
  8, 214200 , 430000 
  9, 146090 , 438500 
 10, 172460 , 438500 
 11, 193330 , 438500 
 12, 214200 , 438500 
 13, 125220 , 447000 
 14, 146090 , 447000 
 15, 172460 , 447000 
 16, 193330 , 447000 
 17, 214200 , 447000 
 18, 125220 , 455500 
 19, 146090 , 455500 
 20, 172460 , 455500 
 21, 193330 , 455500 
 22, 214200 , 455500 
 23, 104350 , 464000 
 24, 125220 , 464000 
 25, 146090 , 464000 
 26, 172460 , 464000 
 27, 193330 , 464000 
 28, 214200 , 464000 
 29, 83480 , 472500 
 30, 104350 , 472500 
 31, 125220 , 472500 
 32, 146090 , 472500 
 33, 172460 , 472500 
 34, 193330 , 472500 
 35, 214200 , 472500 
 36, 83480 , 481000 
 37, 104350 , 481000 
 38, 125220 , 481000 
 39, 146090 , 481000 
 40, 62610 , 489500 
 41, 83480 , 489500 
 42, 104350 , 489500 
 43, 125220 , 489500 
 44, 146090 , 489500 
 45, 62610 , 498000 
 46, 83480 , 498000 
 47, 104350 , 498000 
 48, 125220 , 498000 
 49, 146090 , 498000 
 50, 41740 , 506500 
 51, 62610 , 506500 
 52, 83480 , 506500 
 53, 104350 , 506500 
 54, 125220 , 506500 
 55, 146090 , 506500 
 56, 20870 , 515000 
 57, 41740 , 515000 
 58, 62610 , 515000 
 59, 83480 , 515000 
 60, 104350 , 515000 
 61, 125220 , 515000 
 62, 146090 , 515000 
 63, 20870 , 523500 
 64, 41740 , 523500 
 65, 62610 , 523500 
 66, 83480 , 523500 
 67, 104350 , 523500 
 68, 125220 , 523500 
 69, 146090 , 523500 
 70, 41740 , 532000 
 71, 62610 , 532000 
 72, 83480 , 532000 
 73, 104350 , 532000 
 74, 125220 , 532000 
 75, 146090 , 532000 
 76, 41740 , 540500 
 77, 62610 , 540500 
 78, 83480 , 540500 
 79, 104350 , 540500 
 80, 125220 , 540500 
 81, 146090 , 540500 
 82, 62610 , 549000 
 83, 83480 , 549000 
 84, 104350 , 549000 
 85, 125220 , 549000 
 86, 146090 , 549000 
 87, 62610 , 557500 
 88, 83480 , 557500 
 89, 104350 , 557500 
 90, 125220 , 557500 
 91, 146090 , 557500 
 92, 62610 , 566000 
 93, 83480 , 566000 
 94, 104350 , 566000 
 95, 125220 , 566000 
 96, 146090 , 566000 
 97, 83480 , 574500 
 98, 104350 , 574500 
 99, 125220 , 574500 
100, 146090 , 574500 
101, 83480 , 583000 
102, 104350 , 583000 
103, 125220 , 583000 
104, 146090 , 583000 
105, 104350 , 591500 
106, 125220 , 591500 
107, 146090 , 591500 
The location for the inverter: 172460 , 481000 
