  0, 20870 , 430000 
  1, 41740 , 430000 
  2, 62610 , 430000 
  3, 83480 , 430000 
  4, 104350 , 430000 
  5, 125220 , 430000 
  6, 20870 , 438500 
  7, 41740 , 438500 
  8, 62610 , 438500 
  9, 83480 , 438500 
 10, 104350 , 438500 
 11, 125220 , 438500 
 12, 20870 , 447000 
 13, 41740 , 447000 
 14, 62610 , 447000 
 15, 83480 , 447000 
 16, 104350 , 447000 
 17, 125220 , 447000 
 18, 20870 , 455500 
 19, 41740 , 455500 
 20, 62610 , 455500 
 21, 83480 , 455500 
 22, 104350 , 455500 
 23, 125220 , 455500 
 24, 20870 , 464000 
 25, 41740 , 464000 
 26, 62610 , 464000 
 27, 83480 , 464000 
 28, 104350 , 464000 
 29, 125220 , 464000 
 30, 20870 , 472500 
 31, 41740 , 472500 
 32, 62610 , 472500 
 33, 83480 , 472500 
 34, 104350 , 472500 
 35, 125220 , 472500 
 36, 20870 , 481000 
 37, 41740 , 481000 
 38, 62610 , 481000 
 39, 83480 , 481000 
 40, 104350 , 481000 
 41, 125220 , 481000 
 42, 41740 , 489500 
 43, 62610 , 489500 
 44, 83480 , 489500 
 45, 104350 , 489500 
 46, 125220 , 489500 
 47, 20870 , 498000 
 48, 41740 , 498000 
 49, 62610 , 498000 
 50, 83480 , 498000 
 51, 104350 , 498000 
 52, 125220 , 498000 
 53, 20870 , 506500 
 54, 41740 , 506500 
 55, 62610 , 506500 
 56, 83480 , 506500 
 57, 104350 , 506500 
 58, 125220 , 506500 
 59, 20870 , 515000 
 60, 41740 , 515000 
 61, 62610 , 515000 
 62, 83480 , 515000 
 63, 104350 , 515000 
 64, 125220 , 515000 
 65, 20870 , 523500 
 66, 41740 , 523500 
 67, 62610 , 523500 
 68, 83480 , 523500 
 69, 104350 , 523500 
 70, 125220 , 523500 
 71, 20870 , 532000 
 72, 41740 , 532000 
 73, 62610 , 532000 
 74, 83480 , 532000 
 75, 104350 , 532000 
 76, 125220 , 532000 
 77, 20870 , 540500 
 78, 41740 , 540500 
 79, 62610 , 540500 
 80, 83480 , 540500 
 81, 104350 , 540500 
 82, 125220 , 540500 
 83, 20870 , 549000 
 84, 41740 , 549000 
 85, 62610 , 549000 
 86, 83480 , 549000 
 87, 104350 , 549000 
 88, 125220 , 549000 
 89, 20870 , 557500 
 90, 41740 , 557500 
 91, 62610 , 557500 
 92, 83480 , 557500 
 93, 104350 , 557500 
 94, 125220 , 557500 
 95, 20870 , 566000 
 96, 41740 , 566000 
 97, 62610 , 566000 
 98, 83480 , 566000 
 99, 20870 , 574500 
100, 41740 , 574500 
101, 62610 , 574500 
102, 83480 , 574500 
103, 20870 , 583000 
104, 41740 , 583000 
105, 62610 , 583000 
106, 20870 , 591500 
107, 41740 , 591500 
The location for the inverter: 20870 , 489500 
