  0, 83480 , 353500 
  1, 83480 , 362000 
  2, 62610 , 370500 
  3, 83480 , 370500 
  4, 83480 , 379000 
  5, 104350 , 379000 
  6, 83480 , 387500 
  7, 104350 , 387500 
  8, 83480 , 396000 
  9, 104350 , 396000 
 10, 83480 , 404500 
 11, 104350 , 404500 
 12, 125220 , 404500 
 13, 125220 , 413000 
 14, 125220 , 421500 
 15, 125220 , 430000 
 16, 146090 , 430000 
 17, 125220 , 438500 
 18, 146090 , 438500 
 19, 125220 , 447000 
 20, 146090 , 447000 
 21, 125220 , 455500 
 22, 146090 , 455500 
 23, 125220 , 464000 
 24, 146090 , 464000 
 25, 166960 , 464000 
 26, 125220 , 472500 
 27, 146090 , 472500 
 28, 166960 , 472500 
 29, 125220 , 481000 
 30, 146090 , 481000 
 31, 166960 , 481000 
 32, 125220 , 489500 
 33, 146090 , 489500 
 34, 166960 , 489500 
 35, 187830 , 489500 
 36, 125220 , 498000 
 37, 146090 , 498000 
 38, 166960 , 498000 
 39, 187830 , 498000 
 40, 41740 , 506500 
 41, 62610 , 506500 
 42, 83480 , 506500 
 43, 104350 , 506500 
 44, 125220 , 506500 
 45, 146090 , 506500 
 46, 166960 , 506500 
 47, 187830 , 506500 
 48, 41740 , 515000 
 49, 62610 , 515000 
 50, 83480 , 515000 
 51, 104350 , 515000 
 52, 125220 , 515000 
 53, 146090 , 515000 
 54, 166960 , 515000 
 55, 187830 , 515000 
 56, 20870 , 523500 
 57, 41740 , 523500 
 58, 62610 , 523500 
 59, 83480 , 523500 
 60, 104350 , 523500 
 61, 125220 , 523500 
 62, 146090 , 523500 
 63, 166960 , 523500 
 64, 187830 , 523500 
 65, 208700 , 523500 
 66, 20870 , 532000 
 67, 41740 , 532000 
 68, 62610 , 532000 
 69, 83480 , 532000 
 70, 104350 , 532000 
 71, 125220 , 532000 
 72, 146090 , 532000 
 73, 166960 , 532000 
 74, 187830 , 532000 
 75, 208700 , 532000 
 76, 83480 , 540500 
 77, 104350 , 540500 
 78, 125220 , 540500 
 79, 146090 , 540500 
 80, 166960 , 540500 
 81, 187830 , 540500 
 82, 208700 , 540500 
 83, 83480 , 549000 
 84, 104350 , 549000 
 85, 125220 , 549000 
 86, 146090 , 549000 
 87, 166960 , 549000 
 88, 187830 , 549000 
 89, 83480 , 557500 
 90, 104350 , 557500 
 91, 125220 , 557500 
 92, 146090 , 557500 
 93, 166960 , 557500 
 94, 187830 , 557500 
 95, 83480 , 566000 
 96, 104350 , 566000 
 97, 125220 , 566000 
 98, 146090 , 566000 
 99, 166960 , 566000 
100, 83480 , 574500 
101, 104350 , 574500 
102, 125220 , 574500 
103, 83480 , 583000 
104, 104350 , 583000 
105, 125220 , 583000 
106, 83480 , 591500 
107, 104350 , 591500 
The location for the inverter: 20870 , 506500 
