  0, 125220 , 455500 
  1, 146090 , 455500 
  2, 166960 , 455500 
  3, 187830 , 455500 
  4, 208700 , 455500 
  5, 235070 , 455500 
  6, 125220 , 464000 
  7, 146090 , 464000 
  8, 166960 , 464000 
  9, 187830 , 464000 
 10, 208700 , 464000 
 11, 235070 , 464000 
 12, 125220 , 472500 
 13, 146090 , 472500 
 14, 166960 , 472500 
 15, 187830 , 472500 
 16, 208700 , 472500 
 17, 235070 , 472500 
 18, 125220 , 481000 
 19, 146090 , 481000 
 20, 166960 , 481000 
 21, 187830 , 481000 
 22, 208700 , 481000 
 23, 235070 , 481000 
 24, 20870 , 489500 
 25, 41740 , 489500 
 26, 62610 , 489500 
 27, 83480 , 489500 
 28, 104350 , 489500 
 29, 125220 , 489500 
 30, 146090 , 489500 
 31, 166960 , 489500 
 32, 187830 , 489500 
 33, 208700 , 489500 
 34, 20870 , 498000 
 35, 41740 , 498000 
 36, 62610 , 498000 
 37, 83480 , 498000 
 38, 104350 , 498000 
 39, 125220 , 498000 
 40, 146090 , 498000 
 41, 166960 , 498000 
 42, 187830 , 498000 
 43, 208700 , 498000 
 44, 20870 , 506500 
 45, 41740 , 506500 
 46, 62610 , 506500 
 47, 83480 , 506500 
 48, 104350 , 506500 
 49, 125220 , 506500 
 50, 146090 , 506500 
 51, 166960 , 506500 
 52, 187830 , 506500 
 53, 208700 , 506500 
 54, 20870 , 515000 
 55, 41740 , 515000 
 56, 62610 , 515000 
 57, 83480 , 515000 
 58, 104350 , 515000 
 59, 125220 , 515000 
 60, 146090 , 515000 
 61, 166960 , 515000 
 62, 187830 , 515000 
 63, 208700 , 515000 
 64, 62610 , 523500 
 65, 83480 , 523500 
 66, 104350 , 523500 
 67, 125220 , 523500 
 68, 146090 , 523500 
 69, 166960 , 523500 
 70, 187830 , 523500 
 71, 208700 , 523500 
 72, 62610 , 532000 
 73, 83480 , 532000 
 74, 104350 , 532000 
 75, 125220 , 532000 
 76, 146090 , 532000 
 77, 166960 , 532000 
 78, 187830 , 532000 
 79, 208700 , 532000 
 80, 62610 , 540500 
 81, 83480 , 540500 
 82, 104350 , 540500 
 83, 125220 , 540500 
 84, 146090 , 540500 
 85, 166960 , 540500 
 86, 187830 , 540500 
 87, 62610 , 549000 
 88, 83480 , 549000 
 89, 104350 , 549000 
 90, 125220 , 549000 
 91, 146090 , 549000 
 92, 166960 , 549000 
 93, 62610 , 557500 
 94, 83480 , 557500 
 95, 104350 , 557500 
 96, 125220 , 557500 
 97, 146090 , 557500 
 98, 62610 , 566000 
 99, 83480 , 566000 
100, 104350 , 566000 
101, 125220 , 566000 
102, 62610 , 574500 
103, 83480 , 574500 
104, 104350 , 574500 
105, 62610 , 583000 
106, 83480 , 583000 
107, 62610 , 591500 
The location for the inverter: 41740 , 523500 
