  0, 20870 , 464000 
  1, 41740 , 464000 
  2, 62610 , 464000 
  3, 83480 , 464000 
  4, 104350 , 464000 
  5, 20870 , 472500 
  6, 41740 , 472500 
  7, 62610 , 472500 
  8, 83480 , 472500 
  9, 104350 , 472500 
 10, 20870 , 481000 
 11, 41740 , 481000 
 12, 62610 , 481000 
 13, 83480 , 481000 
 14, 104350 , 481000 
 15, 20870 , 489500 
 16, 41740 , 489500 
 17, 62610 , 489500 
 18, 83480 , 489500 
 19, 104350 , 489500 
 20, 20870 , 498000 
 21, 41740 , 498000 
 22, 62610 , 498000 
 23, 83480 , 498000 
 24, 104350 , 498000 
 25, 130720 , 498000 
 26, 151590 , 498000 
 27, 172460 , 498000 
 28, 20870 , 506500 
 29, 41740 , 506500 
 30, 62610 , 506500 
 31, 83480 , 506500 
 32, 104350 , 506500 
 33, 130720 , 506500 
 34, 151590 , 506500 
 35, 172460 , 506500 
 36, 20870 , 515000 
 37, 41740 , 515000 
 38, 62610 , 515000 
 39, 83480 , 515000 
 40, 104350 , 515000 
 41, 130720 , 515000 
 42, 151590 , 515000 
 43, 172460 , 515000 
 44, 20870 , 523500 
 45, 41740 , 523500 
 46, 62610 , 523500 
 47, 83480 , 523500 
 48, 104350 , 523500 
 49, 172460 , 523500 
 50, 20870 , 532000 
 51, 41740 , 532000 
 52, 62610 , 532000 
 53, 83480 , 532000 
 54, 104350 , 532000 
 55, 130720 , 532000 
 56, 151590 , 532000 
 57, 172460 , 532000 
 58, 20870 , 540500 
 59, 41740 , 540500 
 60, 62610 , 540500 
 61, 83480 , 540500 
 62, 104350 , 540500 
 63, 130720 , 540500 
 64, 151590 , 540500 
 65, 172460 , 540500 
 66, 20870 , 549000 
 67, 41740 , 549000 
 68, 62610 , 549000 
 69, 83480 , 549000 
 70, 104350 , 549000 
 71, 130720 , 549000 
 72, 151590 , 549000 
 73, 172460 , 549000 
 74, 20870 , 557500 
 75, 41740 , 557500 
 76, 62610 , 557500 
 77, 83480 , 557500 
 78, 104350 , 557500 
 79, 130720 , 557500 
 80, 151590 , 557500 
 81, 172460 , 557500 
 82, 20870 , 566000 
 83, 41740 , 566000 
 84, 62610 , 566000 
 85, 83480 , 566000 
 86, 104350 , 566000 
 87, 130720 , 566000 
 88, 151590 , 566000 
 89, 172460 , 566000 
 90, 20870 , 574500 
 91, 41740 , 574500 
 92, 62610 , 574500 
 93, 83480 , 574500 
 94, 104350 , 574500 
 95, 130720 , 574500 
 96, 151590 , 574500 
 97, 20870 , 583000 
 98, 41740 , 583000 
 99, 62610 , 583000 
100, 83480 , 583000 
101, 104350 , 583000 
102, 130720 , 583000 
103, 151590 , 583000 
104, 62610 , 591500 
105, 83480 , 591500 
106, 104350 , 591500 
107, 130720 , 591500 
The location for the inverter: 130720 , 523500 
