  0, 214200 , 506500 
  1, 193330 , 515000 
  2, 214200 , 515000 
  3, 130720 , 523500 
  4, 151590 , 523500 
  5, 172460 , 523500 
  6, 193330 , 523500 
  7, 214200 , 523500 
  8, 47240 , 532000 
  9, 68110 , 532000 
 10, 88980 , 532000 
 11, 109850 , 532000 
 12, 130720 , 532000 
 13, 151590 , 532000 
 14, 172460 , 532000 
 15, 193330 , 532000 
 16, 214200 , 532000 
 17, 47240 , 540500 
 18, 68110 , 540500 
 19, 88980 , 540500 
 20, 109850 , 540500 
 21, 130720 , 540500 
 22, 151590 , 540500 
 23, 172460 , 540500 
 24, 193330 , 540500 
 25, 214200 , 540500 
 26, 20870 , 549000 
 27, 47240 , 549000 
 28, 68110 , 549000 
 29, 88980 , 549000 
 30, 109850 , 549000 
 31, 130720 , 549000 
 32, 151590 , 549000 
 33, 172460 , 549000 
 34, 193330 , 549000 
 35, 214200 , 549000 
 36, 20870 , 557500 
 37, 47240 , 557500 
 38, 68110 , 557500 
 39, 88980 , 557500 
 40, 109850 , 557500 
 41, 130720 , 557500 
 42, 193330 , 557500 
 43, 214200 , 557500 
 44, 20870 , 566000 
 45, 47240 , 566000 
 46, 68110 , 566000 
 47, 88980 , 566000 
 48, 109850 , 566000 
 49, 130720 , 566000 
 50, 151590 , 566000 
 51, 172460 , 566000 
 52, 193330 , 566000 
 53, 214200 , 566000 
 54, 235070 , 566000 
 55, 261440 , 566000 
 56, 282310 , 566000 
 57, 303180 , 566000 
 58, 324050 , 566000 
 59, 344920 , 566000 
 60, 20870 , 574500 
 61, 47240 , 574500 
 62, 68110 , 574500 
 63, 88980 , 574500 
 64, 109850 , 574500 
 65, 130720 , 574500 
 66, 151590 , 574500 
 67, 172460 , 574500 
 68, 193330 , 574500 
 69, 214200 , 574500 
 70, 235070 , 574500 
 71, 261440 , 574500 
 72, 282310 , 574500 
 73, 303180 , 574500 
 74, 324050 , 574500 
 75, 344920 , 574500 
 76, 20870 , 583000 
 77, 47240 , 583000 
 78, 68110 , 583000 
 79, 88980 , 583000 
 80, 109850 , 583000 
 81, 130720 , 583000 
 82, 151590 , 583000 
 83, 172460 , 583000 
 84, 193330 , 583000 
 85, 214200 , 583000 
 86, 235070 , 583000 
 87, 261440 , 583000 
 88, 282310 , 583000 
 89, 303180 , 583000 
 90, 324050 , 583000 
 91, 344920 , 583000 
 92, 20870 , 591500 
 93, 47240 , 591500 
 94, 68110 , 591500 
 95, 88980 , 591500 
 96, 109850 , 591500 
 97, 130720 , 591500 
 98, 151590 , 591500 
 99, 172460 , 591500 
100, 193330 , 591500 
101, 214200 , 591500 
102, 235070 , 591500 
103, 261440 , 591500 
104, 282310 , 591500 
105, 303180 , 591500 
106, 324050 , 591500 
107, 344920 , 591500 
The location for the inverter: 151590 , 557500 
